소관부처,법령명,공포일자,시행일자,법령종류
중소벤처기업부,여성기업지원에 관한 법률,20180612,20181213,법률
중소벤처기업부,중소기업기술 보호 지원에 관한 법률,20180612,20181213,법률
공정거래위원회,방문판매 등에 관한 법률,20180612,20181213,법률
공정거래위원회,약관의 규제에 관한 법률,20180612,20181213,법률
공정거래위원회,전자상거래 등에서의 소비자보호에 관한 법률,20180612,20181213,법률
공정거래위원회,표시ㆍ광고의 공정화에 관한 법률,20180612,20181213,법률
국가보훈처,제대군인지원에 관한 법률,20180612,20181213,법률
null,최저임금법,20180612,20190101,법률
환경부,물관리기본법,20180612,20190613,법률
환경부,악취방지법,20180612,20190613,법률
환경부,전기ㆍ전자제품 및 자동차의 자원순환에 관한 법률,20180612,20190613,법률
환경부,환경보건법,20180612,20190613,법률
국토교통부,댐 주변지역 친환경 보전 및 활용에 관한 특별법,20180612,20190613,법률
국토교통부,토지이용규제 기본법,20180612,20190613,법률
환경부,댐사용권등록령 시행규칙,20180608,20180608,환경부령
환경부,수자원의 조사ㆍ계획 및 관리에 관한 법률 시행규칙,20180608,20180608,환경부령
환경부,지하수법,20180608,20180608,법률
행정안전부,정부조직법,20180608,20180608,법률
환경부,댐건설 및 주변지역지원 등에 관한 법률,20180608,20180608,법률
환경부,수자원의 조사ㆍ계획 및 관리에 관한 법률,20180608,20180608,법률
환경부,한국수자원공사법,20180608,20180608,법률
환경부,댐건설 및 주변지역지원 등에 관한 법률 시행령,20180608,20180608,대통령령
환경부,댐사용권등록령,20180608,20180608,대통령령
환경부,수도시설관리권 및 하수종말처리시설관리권 등록령,20180608,20180608,대통령령
환경부,수자원의 조사ㆍ계획 및 관리에 관한 법률 시행령,20180608,20180608,대통령령
환경부,한국수자원공사법 시행령,20180608,20180608,대통령령
환경부,댐건설 및 주변지역지원 등에 관한 법률 시행규칙,20180608,20180608,환경부령
환경부,수도시설관리권 및 하수종말처리시설관리권 등록령 시행규칙,20180608,20180608,환경부령
환경부,친수구역 활용에 관한 특별법 시행규칙,20180608,20180608,환경부령
국토교통부,국토교통과학기술 육성법 시행규칙,20180608,20180608,국토교통부령
인사혁신처,공무원 채용 신체검사 규정,20180605,20180605,대통령령
기획재정부,귀속재산소청심의회규정,20180605,20180605,대통령령
기획재정부,귀속재산처리법시행령,20180605,20180605,대통령령
보건복지부,긴급복지지원법 시행령,20180605,20180605,대통령령
통일부,남북협력기금법 시행령,20180605,20180605,대통령령
농림축산식품부,농산장려보조금교부규칙,20180605,20180605,대통령령
해양수산부,어업등록령,20180605,20180605,대통령령
외교부,영해및접속수역법시행령,20180605,20180605,대통령령
환경부,인공조명에 의한 빛공해 방지법 시행령,20180605,20180613,대통령령
여성가족부,일제하 일본군위안부 피해자에 대한 보호ㆍ지원 및 기념사업 등에 관한 법률 시행령,20180605,20180613,대통령령
국토교통부,토지이용규제 기본법 시행령,20180605,20180627,대통령령
국토교통부,도로표지규칙,20180604,20180604,국토교통부령
중앙선거관리위원회,선거관리위원회법 시행규칙,20180601,20180701,중앙선거관리위원회규칙
국토교통부,건설기계 안전기준에 관한 규칙,20180601,20181202,국토교통부령
병무청,공직자 등의 병역사항 신고 및 공개에 관한 법률 시행규칙,20180529,20180529,국방부령
문화체육관광부,박물관 및 미술관 진흥법 시행규칙,20180529,20180529,문화체육관광부령
환경부,석면안전관리법 시행규칙,20180529,20180529,환경부령
해양수산부,수산생물질병 관리법 시행규칙,20180529,20180529,해양수산부령
교육부,사학기관 재무ㆍ회계 규칙에 대한 특례규칙,20180529,20180529,교육부령
법원행정처,도시 및 주거환경정비 등기규칙,20180529,20180529,대법원규칙
법원행정처,대법관후보추천위원회 규칙,20180529,20180529,대법원규칙
법무부,드루킹의 인터넷상 불법 댓글 조작 사건과 관련된 진상규명을 위한 특별검사의 임명 등에 관한 법률,20180529,20180529,법률
법원행정처,국제재판부의 설치 및 운영에 관한 규칙,20180529,20180613,대법원규칙
식품의약품안전처,실험동물에 관한 법률 시행령,20180529,20180620,대통령령
법원행정처,공탁금의 이자에 관한 규칙,20180529,20180701,대법원규칙
행정안전부,지방공무원 평정규칙,20180529,20190101,행정안전부령
경찰청,총포ㆍ도검ㆍ화약류 등의 안전관리에 관한 법률 시행령,20180528,20180528,대통령령
환경부,자연환경보전법 시행규칙,20180528,20180529,환경부령
문화체육관광부,국제회의산업 육성에 관한 법률 시행령,20180528,20180529,대통령령
null,남녀고용평등과 일ㆍ가정 양립 지원에 관한 법률 시행령,20180528,20180529,대통령령
해양수산부,수산생물질병 관리법 시행령,20180528,20180529,대통령령
환경부,석면피해구제법 시행규칙,20180524,20180529,환경부령
행정안전부,지방자치분권 및 지방행정체제개편에 관한 특별법 시행령,20180521,20180521,대통령령
행정안전부,지방교부세법 시행령,20180521,20180521,대통령령
교육부,재외국민의 교육지원 등에 관한 법률 시행령,20180521,20180529,대통령령
환경부,석면안전관리법 시행령,20180521,20180529,대통령령
법무부,난민법 시행규칙,20180515,20180515,법무부령
법무부,외국인보호규칙,20180515,20180515,법무부령
방송통신위원회,방송통신위원회의 설치 및 운영에 관한 법률 시행령,20180515,20180522,대통령령
국토교통부,도시 및 주거환경정비법 시행규칙,20180509,20180509,국토교통부령
해양수산부,선박의 입항 및 출항 등에 관한 법률 시행령,20180508,20180508,대통령령
인사혁신처,공직인사혁신위원회의 설치 및 운영에 관한 규정,20180508,20180508,대통령령
법무부,난민법 시행령,20180508,20180510,대통령령
국토교통부,법인 아닌 사단ㆍ재단 및 외국인의 부동산등기용 등록번호 부여절차에 관한 규정,20180508,20180510,대통령령
행정안전부,광주광역시 서구와 남구의 관할구역 변경에 관한 규정,20180508,20180608,대통령령
법무부,검찰압수물사무규칙,20180502,20180502,법무부령
국가보훈처,독립유공자예우에 관한 법률 시행규칙,20180501,20180501,총리령
농림축산식품부,농수산자조금의 조성 및 운용에 관한 법률 시행규칙,20180501,20180501,농림축산식품부령
산업통상자원부,유통산업발전법 시행규칙,20180501,20180501,산업통상자원부령
해양수산부,항만운송사업법 시행규칙,20180501,20180501,해양수산부령
해양수산부,항로표지법 시행규칙,20180501,20180501,해양수산부령
해양경찰청,선박교통관제의 시행 등에 관한 규칙,20180501,20180501,해양수산부령
기획재정부,자유무역협정의 이행을 위한 관세법의 특례에 관한 법률 시행령,20180430,20180430,대통령령
교육부,교육관련기관의 정보공개에 관한 특례법 시행령,20180430,20180430,대통령령
기획재정부,대만ㆍ태국 및 아랍에미리트연합산 폴리에틸렌 테레프탈레이트 필름에 대한 덤핑방지관세 부과에 관한 규칙,20180430,20180430,기획재정부령
교육부,국외유학에 관한 규정 시행규칙,20180430,20180430,교육부령
해양수산부,신항만건설 촉진법 시행규칙,20180430,20180501,해양수산부령
해양수산부,항로표지법 시행령,20180430,20180501,대통령령
기상청,기상관측표준화법 시행령,20180430,20180501,대통령령
해양수산부,무인도서의 보전 및 관리에 관한 법률 시행령,20180430,20180501,대통령령
해양수산부,선박안전법 시행령,20180430,20180501,대통령령
해양수산부,항만운송사업법 시행령,20180430,20180501,대통령령
해양수산부,선주상호보험조합법 시행령,20180430,20180501,대통령령
해양수산부,연안관리법 시행령,20180430,20180501,대통령령
국가보훈처,한국보훈복지의료공단법 시행령,20180430,20180501,대통령령
농림축산식품부,농어업인의 안전보험 및 안전재해예방에 관한 법률 시행규칙,20180430,20180501,농림축산식품부령
법원행정처,가사소송규칙,20180427,20180501,대법원규칙
국토교통부,공간정보산업 진흥법 시행규칙,20180427,20180514,국토교통부령
법원행정처,아동보호심판규칙,20180427,20180620,대법원규칙
법원행정처,동산ㆍ채권의 담보등기 등에 관한 규칙,20180427,20180801,대법원규칙
경찰청,실종아동등의 발견 및 유전자검사 등에 관한 규칙,20180425,20180425,행정안전부령
보건복지부,효행 장려 및 지원에 관한 법률 시행규칙,20180424,20180424,보건복지부령
교육부,경제자유구역 및 제주국제자유도시의 외국교육기관 설립ㆍ운영에 관한 특별법 시행령,20180424,20180424,대통령령
교육부,한국고전번역원법 시행령,20180424,20180424,대통령령
교육부,한국교육학술정보원법 시행령,20180424,20180424,대통령령
교육부,한국학중앙연구원육성법 시행령,20180424,20180424,대통령령
보건복지부,효행 장려 및 지원에 관한 법률 시행령,20180424,20180424,대통령령
과학기술정보통신부,천문법 시행령,20180424,20180425,대통령령
해양수산부,농수산자조금의 조성 및 운용에 관한 법률 시행령,20180424,20180501,대통령령
중앙선거관리위원회,선거연수원 운영규칙,20180420,20180420,중앙선거관리위원회규칙
산업통상자원부,어린이제품 안전 특별법 시행규칙,20180419,20180419,산업통상자원부령
기상청,기상법 시행규칙,20180418,20180419,환경부령
기상청,기상산업진흥법 시행규칙,20180418,20180419,환경부령
경찰청,경찰법,20180417,20180417,법률
산업통상자원부,대한무역투자진흥공사법,20180417,20180417,법률
국토교통부,국토기본법,20180417,20180417,법률
국민권익위원회,부패방지 및 국민권익위원회의 설치와 운영에 관한 법률,20180417,20180417,법률
국회사무처,국정감사 및 조사에 관한 법률,20180417,20180417,법률
국회사무처,국회에서의 증언ㆍ감정 등에 관한 법률,20180417,20180417,법률
과학기술정보통신부,국가과학기술자문회의법 시행령,20180417,20180417,대통령령
과학기술정보통신부,과학기술분야 정부출연연구기관 등의 설립ㆍ운영 및 육성에 관한 법률 시행령,20180417,20180417,대통령령
과학기술정보통신부,나노기술개발촉진법시행령,20180417,20180417,대통령령
과학기술정보통신부,여성과학기술인 육성 및 지원에 관한 법률 시행령,20180417,20180417,대통령령
과학기술정보통신부,과학기술기본법 시행령,20180417,20180417,대통령령
과학기술정보통신부,우정사업 운영에 관한 특례법 시행령,20180417,20180417,대통령령
null,근로자참여 및 협력증진에 관한 법률 시행령,20180417,20180417,대통령령
산업통상자원부,전원개발촉진법 시행령,20180417,20180417,대통령령
국방부,주한미군기지 이전에 따른 평택시 등의 지원 등에 관한 특별법 시행령,20180417,20180417,대통령령
과학기술정보통신부,과학기술유공자 예우 및 지원에 관한 법률 시행령,20180417,20180417,대통령령
기상청,기상산업진흥법 시행령,20180417,20180419,대통령령
기상청,지진ㆍ지진해일ㆍ화산의 관측 및 경보에 관한 법률 시행령,20180417,20180419,대통령령
교육부,과학ㆍ수학ㆍ정보 교육 진흥법 시행령,20180417,20180425,대통령령
과학기술정보통신부,산업기술연구조합 육성법,20180417,20180518,법률
과학기술정보통신부,과학기술기본법,20180417,20180718,법률
과학기술정보통신부,방사선 및 방사성동위원소 이용진흥법,20180417,20180718,법률
산업통상자원부,기술의 이전 및 사업화 촉진에 관한 법률,20180417,20180718,법률
산업통상자원부,석유 및 석유대체연료 사업법,20180417,20180718,법률
인사혁신처,공무원 재해보상법,20180417,20180921,법률
인사혁신처,공무원연금법,20180417,20180921,법률
과학기술정보통신부,기초연구진흥 및 기술개발지원에 관한 법률,20180417,20181018,법률
과학기술정보통신부,연구실 안전환경 조성에 관한 법률,20180417,20181018,법률
문화체육관광부,바둑 진흥법,20180417,20181018,법률
산업통상자원부,에너지이용 합리화법,20180417,20181018,법률
산업통상자원부,자유무역지역의 지정 및 운영에 관한 법률,20180417,20181018,법률
산업통상자원부,한국석유공사법,20180417,20181018,법률
환경부,실내공기질 관리법,20180417,20181018,법률
null,산업안전보건법,20180417,20181018,법률
해양수산부,국제항해선박 및 항만시설의 보안에 관한 법률,20180417,20181018,법률
해양수산부,어촌특화발전 지원 특별법,20180417,20181018,법률
국가정보원,국민보호와 공공안전을 위한 테러방지법,20180417,20181018,법률
보건복지부,실종아동등의 보호 및 지원에 관한 법률,20180417,20181018,법률
국무조정실,행정규제기본법,20180417,20181018,법률
공정거래위원회,하도급거래 공정화에 관한 법률,20180417,20181018,법률
국가보훈처,보훈기금법,20180417,20181018,법률
해양수산부,해양공간계획 및 관리에 관한 법률,20180417,20190418,법률
문화체육관광부,2018 평창 동계올림픽대회 및 동계패럴림픽대회 지원 등에 관한 특별법,20180417,20190418,법률
국토교통부,동ㆍ서ㆍ남해안 및 내륙권 발전 특별법,20180417,20190418,법률
해양수산부,여수세계박람회 기념 및 사후활용에 관한 특별법,20180417,20190418,법률
해양수산부,연안관리법,20180417,20190418,법률
국토교통부,지역 개발 및 지원에 관한 법률,20180417,20190418,법률
환경부,친수구역 활용에 관한 특별법,20180417,20190418,법률
해양수산부,해양산업클러스터의 지정 및 육성 등에 관한 특별법,20180417,20190418,법률
기상청,기상관측표준화법,20180417,20210418,법률
감사원,직무감찰규칙,20180412,20180412,감사원규칙
식품의약품안전처,위생용품 관리법 시행규칙,20180411,20180419,총리령
식품의약품안전처,식품의약품안전처 및 그 소속기관 시험ㆍ검사의뢰 규칙,20180411,20180419,총리령
과학기술정보통신부,지식재산 기본법 시행령,20180410,20180410,대통령령
중앙선거관리위원회,공직선거법,20180406,20180406,법률
행정안전부,주민소환에 관한 법률,20180406,20180406,법률
중앙선거관리위원회,선거방송토론위원회의 구성 및 운영에 관한 규칙,20180406,20180406,중앙선거관리위원회규칙
중앙선거관리위원회,지방자치단체 선거관리경비규칙,20180406,20180406,중앙선거관리위원회규칙
중앙선거관리위원회,선거관리위원회 개인정보 보호에 관한 규칙,20180406,20180406,중앙선거관리위원회규칙
교육부,교원 등의 연수에 관한 규정,20180403,20180403,대통령령
산업통상자원부,화학무기ㆍ생물무기의 금지와 특정화학물질ㆍ생물작용제 등의 제조ㆍ수출입 규제 등에 관한 법률 시행령,20180403,20180501,대통령령
과학기술정보통신부,국제우편규정,20180403,20181004,대통령령
국무조정실,정부업무평가 기본법 시행령,20180330,20180330,대통령령
경찰청,경찰공무원 교육훈련규정,20180330,20180330,대통령령
경찰청,경찰공무원 징계령,20180330,20180330,대통령령
경찰청,위해성 경찰장비의 사용기준 등에 관한 규정,20180330,20180330,대통령령
보건복지부,장기요양기관 재무ㆍ회계 규칙,20180330,20180530,보건복지부령
보건복지부,장애물 없는 생활환경 인증에 관한 규칙,20180328,20180328,보건복지부령
행정안전부,유선 및 도선 사업법,20180327,20180327,법률
해양수산부,수산물 유통의 관리 및 지원에 관한 법률 시행령,20180327,20180327,대통령령
교육부,교육감 소속 지방공무원 인사기록ㆍ통계 및 인사사무 처리 규칙,20180327,20180327,교육부령
국토교통부,혁신도시 조성 및 발전에 관한 특별법 시행규칙,20180327,20180327,국토교통부령
중앙선거관리위원회,충청남도ㆍ전라북도 시ㆍ군의원지역선거구의 명칭ㆍ구역 및 의원정수에 관한 규칙,20180327,20180327,중앙선거관리위원회규칙
식품의약품안전처,위생용품 관리법 시행령,20180327,20180419,대통령령
행정안전부,지방세외수입금의 징수 등에 관한 법률 시행령,20180327,20180627,대통령령
소방청,대한소방공제회법,20180327,20180928,법률
여성가족부,성별영향평가법,20180327,20180928,법률
국토교통부,궤도운송법,20180327,20190328,법률
산업통상자원부,기업활동 규제완화에 관한 특별조치법,20180327,20190328,법률
소방청,초고층 및 지하연계 복합건축물 재난관리에 관한 특별법,20180327,20190328,법률
국토교통부,교통안전법,20180327,20190328,법률
행정안전부,재해위험 개선사업 및 이주대책에 관한 특별법,20180327,20190328,법률
행정안전부,승강기 안전관리법,20180327,20190328,법률
환경부,가축분뇨의 관리 및 이용에 관한 법률 시행규칙,20180323,20180323,환경부령
국회도서관,국회도서관 운영에 관한 규칙,20180322,20180322,국회규칙
법무부,전문수사자문위원 운영규칙,20180321,20180321,법무부령
국토교통부,주차장법 시행규칙,20180321,20180322,국토교통부령
농림축산식품부,농어촌구조개선 특별회계법,20180320,20180320,법률
행정안전부,세종특별자치시 설치 등에 관한 특별법,20180320,20180320,법률
법무부,부동산등기 특별조치법,20180320,20180320,법률
법무부,통신비밀보호법,20180320,20180320,법률
헌법재판소,헌법재판소법,20180320,20180320,법률
법무부,형사보상 및 명예회복에 관한 법률,20180320,20180320,법률
행정안전부,지방자치분권 및 지방행정체제개편에 관한 특별법,20180320,20180320,법률
농림축산식품부,농산물의 생산자를 위한 직접지불제도 시행규정,20180320,20180320,대통령령
농림축산식품부,농산물의 생산자를 위한 직접지불제도 시행규칙,20180320,20180320,농림축산식품부령
국방부,육군동원전력사령부령,20180320,20180406,대통령령
국방부,군복 및 군용장구의 단속에 관한 법률,20180320,20180421,법률
행정안전부,인천광역시 남구 명칭 변경에 관한 법률,20180320,20180701,법률
행정안전부,도서개발 촉진법,20180320,20180921,법률
산업통상자원부,광융합기술 개발 및 기반조성 지원에 관한 법률,20180320,20180921,법률
산업통상자원부,무역보험법,20180320,20180921,법률
산업통상자원부,제품안전기본법,20180320,20180921,법률
농림축산식품부,한국농어촌공사 및 농지관리기금법,20180320,20180921,법률
법무부,검찰청법,20180320,20180921,법률
경찰청,경찰공무원법,20180320,20180921,법률
인사혁신처,임용결격공무원 등에 대한 퇴직보상금지급 등에 관한 특례법,20180320,20180921,법률
보건복지부,국민연금과 직역연금의 연계에 관한 법률,20180320,20180921,법률
과학기술정보통신부,별정우체국법,20180320,20180921,법률
금융위원회,주식회사 등의 외부감사에 관한 법률,20180320,20181101,법률
환경부,생활화학제품 및 살생물제의 안전관리에 관한 법률,20180320,20190101,법률
기획재정부,교통ㆍ에너지ㆍ환경세법 시행규칙,20180319,20180319,기획재정부령
교육부,지방교육행정기관 업무추진비 집행에 관한 규칙,20180319,20180319,교육부령
기획재정부,한국은행법,20180313,20180313,법률
보건복지부,국립중앙의료원의 설립 및 운영에 관한 법률,20180313,20180313,법률
중소벤처기업부,중소기업제품 구매촉진 및 판로지원에 관한 법률,20180313,20180313,법률
금융위원회,전기통신금융사기 피해 방지 및 피해금 환급에 관한 특별법,20180313,20180313,법률
국가보훈처,국가유공자 등 단체 설립에 관한 법률,20180313,20180313,법률
외교부,해외이주법,20180313,20180414,법률
외교부,영해 및 접속수역법,20180313,20180614,법률
보건복지부,공공보건의료에 관한 법률,20180313,20180614,법률
국무조정실,4ㆍ16세월호참사 피해구제 및 지원 등을 위한 특별법,20180313,20180614,법률
통일부,남북관계 발전에 관한 법률,20180313,20180914,법률
통일부,통일교육 지원법,20180313,20180914,법률
국방부,5ㆍ18민주화운동 진상규명을 위한 특별법,20180313,20180914,법률
국방부,군 사망사고 진상규명에 관한 특별법,20180313,20180914,법률
보건복지부,모자보건법,20180313,20180914,법률
보건복지부,사회서비스 이용 및 이용권 관리에 관한 법률,20180313,20180914,법률
여성가족부,가정폭력방지 및 피해자보호 등에 관한 법률,20180313,20180914,법률
여성가족부,성매매방지 및 피해자보호 등에 관한 법률,20180313,20180914,법률
여성가족부,성폭력방지 및 피해자보호 등에 관한 법률,20180313,20180914,법률
여성가족부,아동ㆍ청소년의 성보호에 관한 법률,20180313,20180914,법률
여성가족부,청소년활동 진흥법,20180313,20180914,법률
국토교통부,장기공공임대주택 입주자 삶의 질 향상 지원법,20180313,20180914,법률
금융위원회,이중상환청구권부 채권 발행에 관한 법률,20180313,20180914,법률
기획재정부,국유재산법,20180313,20190314,법률
국토교통부,철도의 건설 및 철도시설 유지관리에 관한 법률,20180313,20190314,법률
국토교통부,경관법,20180313,20190314,법률
국토교통부,교통시설특별회계법,20180313,20190314,법률
국토교통부,노후거점산업단지의 활력증진 및 경쟁력강화를 위한 특별법,20180313,20190314,법률
기획재정부,사회기반시설에 대한 민간투자법,20180313,20190314,법률
산림청,산지관리법,20180313,20190314,법률
해양수산부,신항만건설 촉진법,20180313,20190314,법률
행정안전부,지진ㆍ화산재해대책법,20180313,20190314,법률
국토교통부,철도물류산업의 육성 및 지원에 관한 법률,20180313,20190314,법률
국토교통부,한국철도공사법,20180313,20190314,법률
식품의약품안전처,건강기능식품에 관한 법률,20180313,20190314,법률
식품의약품안전처,식품 등의 표시ㆍ광고에 관한 법률,20180313,20190314,법률
식품의약품안전처,어린이 식생활안전관리 특별법,20180313,20190314,법률
해양수산부,위험물 선박운송 및 저장규칙,20180312,20180312,해양수산부령
교육부,지방교육행정기관의 행정기구와 정원기준 등에 관한 규정 시행규칙,20180309,20180309,교육부령
중앙선거관리위원회,제주특별자치도의 공직선거후보자 등록신청 등에 관한 규칙,20180309,20180309,중앙선거관리위원회규칙
헌법재판소,헌법재판소공무원 수당 등에 관한 규칙,20180308,20180308,헌법재판소규칙
국방부,군표창규칙,20180308,20180308,국방부령
법원행정처,부정청탁 및 금품등 수수의 금지에 관한 법률의 시행에 관한 대법원 규칙,20180307,20180307,대법원규칙
법원행정처,변호사보수의 소송비용 산입에 관한 규칙,20180307,20180401,대법원규칙
산업통상자원부,액화석유가스의 안전관리 및 사업법 시행령,20180306,20180306,대통령령
산림청,목재의 지속가능한 이용에 관한 법률 시행규칙,20180306,20181001,농림축산식품부령
교육부,국립대학의 회계 설치 및 재정 운영에 관한 법률 시행규칙,20180302,20180302,교육부령
행정안전부,자전거 이용 활성화에 관한 법률 시행규칙,20180228,20180322,행정안전부령
기획재정부,대외경제협력기금법 시행령,20180227,20180227,대통령령
교육부,지방교육행정기관의 행정기구와 정원기준 등에 관한 규정,20180227,20180227,대통령령
국방부,군무원인사법 시행규칙,20180227,20180227,국방부령
국토교통부,혁신도시 조성 및 발전에 관한 특별법 시행령,20180227,20180327,대통령령
국토교통부,경관법 시행령,20180227,20180327,대통령령
국방부,군수품관리법 시행규칙,20180223,20180223,국방부령
농림축산식품부,기능성 양잠산업 육성 및 지원에 관한 법률,20180221,20180221,법률
국토교통부,한국공항공사법,20180221,20180221,법률
방송통신위원회,한국교육방송공사법,20180221,20180221,법률
금융위원회,한국주택금융공사법,20180221,20180221,법률
통계청,통계법 시행규칙,20180221,20180221,기획재정부령
농림축산식품부,김치산업 진흥법,20180221,20180221,법률
해양수산부,농림수산식품투자조합 결성 및 운용에 관한 법률,20180221,20180221,법률
산림청,수목원ㆍ정원의 조성 및 진흥에 관한 법률,20180221,20180322,법률
방송통신위원회,방송통신위원회의 설치 및 운영에 관한 법률,20180221,20180522,법률
과학기술정보통신부,이동통신단말장치 유통구조 개선에 관한 법률,20180221,20180522,법률
과학기술정보통신부,정보보호산업의 진흥에 관한 법률,20180221,20180522,법률
과학기술정보통신부,정보통신기반 보호법,20180221,20180522,법률
교육부,장애인 등에 대한 특수교육법,20180221,20180522,법률
금융위원회,담보부사채신탁법,20180221,20180822,법률
과학기술정보통신부,소프트웨어산업 진흥법,20180221,20180822,법률
과학기술정보통신부,우편법,20180221,20180822,법률
산림청,산림교육의 활성화에 관한 법률,20180221,20180822,법률
산림청,산림문화ㆍ휴양에 관한 법률,20180221,20180822,법률
교육부,학교도서관진흥법,20180221,20180822,법률
과학기술정보통신부,국가정보화 기본법,20180221,20180822,법률
농림축산식품부,말산업 육성법,20180221,20180822,법률
농림축산식품부,농업ㆍ농촌 및 식품산업 기본법,20180221,20190101,법률
국토교통부,교통약자의 이동편의 증진법,20180221,20190222,법률
국토교통부,국토의 계획 및 이용에 관한 법률,20180221,20190222,법률
국토교통부,자동차관리법,20180221,20190222,법률
국토교통부,하천법,20180221,20190222,법률
감사원,감사원사무처 직제,20180220,20180220,감사원규칙
법무부,수형자 등 호송 규정,20180220,20180220,대통령령
행정안전부,정책기획위원회의 설치 및 운영에 관한 규정,20180220,20180220,대통령령
교육부,도서ㆍ벽지 교육진흥법 시행규칙,20180219,20180219,교육부령
국방부,군인연금법 시행규칙,20180219,20180219,국방부령
국토교통부,유료도로관리권등록령시행규칙,20180219,20180219,국토교통부령
산업통상자원부,집단에너지사업법 시행령,20180209,20180209,대통령령
국토교통부,한국감정원법 시행령,20180209,20180209,대통령령
국토교통부,한옥 등 건축자산의 진흥에 관한 법률 시행규칙,20180209,20180209,국토교통부령
국토교통부,감정평가 및 감정평가사에 관한 법률 시행규칙,20180209,20180209,국토교통부령
국토교통부,도시재정비 촉진을 위한 특별법 시행규칙,20180209,20180209,국토교통부령
국토교통부,주거기본법 시행규칙,20180209,20180209,국토교통부령
국토교통부,공항소음 방지 및 소음대책지역 지원에 관한 법률 시행규칙,20180209,20180209,국토교통부령
교육부,교육환경 보호에 관한 법률 시행령,20180209,20180209,대통령령
행정안전부,보행안전 및 편의증진에 관한 법률 시행령,20180209,20180209,대통령령
소방청,소방시설공사업법,20180209,20180209,법률
국토교통부,건축물의 분양에 관한 법률 시행령,20180209,20180209,대통령령
법무부,신탁법 시행령,20180209,20180209,대통령령
국토교통부,한옥 등 건축자산의 진흥에 관한 법률 시행령,20180209,20180210,대통령령
보건복지부,장애인ㆍ노인ㆍ임산부 등의 편의증진 보장에 관한 법률 시행규칙,20180209,20180810,보건복지부령
행정안전부,3ㆍ1운동 및 대한민국임시정부 수립 100주년 기념사업추진위원회의 설치 및 운영에 관한 규정,20180206,20180206,대통령령
국토교통부,장애인ㆍ고령자 등 주거약자 지원에 관한 법률 시행령,20180206,20180206,대통령령
법무부,특정 범죄자에 대한 보호관찰 및 전자장치 부착 등에 관한 법률 시행규칙,20180202,20180202,법무부령
행정안전부,지방공무원 인사기록ㆍ통계 및 인사사무 처리 규칙,20180202,20180202,행정안전부령
행정안전부,재해구호법 시행규칙,20180202,20180202,행정안전부령
법원행정처,법관징계규칙,20180131,20180131,대법원규칙
법원행정처,국민과 함께하는 사법발전위원회 규칙,20180131,20180131,대법원규칙
법원행정처,민사소송규칙,20180131,20180131,대법원규칙
법원행정처,사법정책 및 제도개선 등에 관한 위원회규칙,20180131,20180201,대법원규칙
법원행정처,소송촉진 등에 관한 특례규칙,20180131,20180201,대법원규칙
법무부,특별사법경찰관리 집무규칙,20180130,20180130,법무부령
환경부,생물다양성 보전 및 이용에 관한 법률 시행령,20180130,20180130,대통령령
해양수산부,어선원 및 어선 재해보상보험법 시행령,20180130,20180130,대통령령
국회사무처,교섭단체 정책연구위원 임용 등에 관한 규칙,20180130,20180130,국회규칙
null,근로복지기본법 시행규칙,20180129,20180201,고용노동부령
과학기술정보통신부,4차산업혁명위원회의 설치 및 운영에 관한 규정,20180126,20180126,대통령령
산업통상자원부,해저광물자원 개발법 시행규칙,20180126,20180126,산업통상자원부령
과학기술정보통신부,국가정보화 기본법 시행규칙,20180125,20180125,과학기술정보통신부령
null,임금채권보장법 시행규칙,20180124,20180124,고용노동부령
국방부,육군종합군수학교령,20180123,20180123,대통령령
국방부,의무ㆍ법무ㆍ군종ㆍ수의장교 등 신체검사 규칙,20180122,20180122,국방부령
국방부,군 가산복무 지원금 지급 대상자 규정 시행규칙,20180122,20180122,국방부령
국토교통부,건축물의 분양에 관한 법률 시행규칙,20180122,20180125,국토교통부령
헌법재판소,헌법재판소 재판관회의 규칙,20180119,20180119,헌법재판소규칙
헌법재판소,부패방지 및 국민권익위원회의 설치와 운영에 관한 법률의 시행에 관한 헌법재판소 규칙,20180119,20180119,헌법재판소규칙
헌법재판소,헌법재판소 공무원 행동강령,20180119,20180119,헌법재판소규칙
헌법재판소,헌법재판소 자문위원회 규칙,20180119,20180119,헌법재판소규칙
헌법재판소,헌법재판소 표창 등에 관한 규칙,20180119,20180119,헌법재판소규칙
헌법재판소,헌법연구관 인사 규칙,20180119,20180119,헌법재판소규칙
중앙선거관리위원회,정치자금사무관리 규칙,20180119,20180119,중앙선거관리위원회규칙
중앙선거관리위원회,선거관리위원회 공무원 인사기록 및 인사사무 처리 규칙,20180119,20180121,중앙선거관리위원회규칙
국토교통부,노면전차 건설 및 운전 등에 관한 규칙,20180118,20180118,국토교통부령
행정안전부,재난 및 안전관리 기본법 시행규칙,20180118,20180118,행정안전부령
국토교통부,녹색건축물 조성 지원법 시행규칙,20180118,20180118,국토교통부령
국토교통부,도로의유지ㆍ보수등에관한규칙,20180118,20180118,국토교통부령
국토교통부,도시철도운전규칙,20180118,20180118,국토교통부령
국토교통부,부동산 가격공시에 관한 법률 시행규칙,20180117,20180117,국토교통부령
환경부,소음ㆍ진동관리법 시행규칙,20180117,20180118,환경부령
환경부,한강수계 상수원수질개선 및 주민지원 등에 관한 법률 시행규칙,20180117,20180118,환경부령
